PickupDatetimeUTC,DropoffDatetimeUTC,PassengerCount,TripDistance,StoreAndFwd,PickupLocationId,DropoffLocationId,FareAmount,TipAmount
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.4,"No ",236,239,10.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.79,"No ",164,107,6.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.85,"No ",164,229,11.00,2.22
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.6,"No ",43,114,25.00,4.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.42,"No ",43,143,13.50,2.50
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.6,"No ",162,107,8.00,2.35
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.8,"No ",162,263,8.50,2.45
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.92,"No ",79,79,5.50,1.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.02,"No ",79,87,12.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.54,"No ",236,75,4.00,1.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.83,"No ",236,263,4.50,0.08
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.79,"No ",41,236,11.50,3.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.81,"No ",41,7,20.50,5.58
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.12,"No ",142,262,14.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.4,"No ",142,68,22.00,6.45
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.86,"No ",50,48,12.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.2,"No ",50,238,9.00,2.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.73,"No ",79,255,15.50,3.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.73,"No ",79,140,16.50,3.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.13,"No ",161,79,19.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.52,"No ",161,164,5.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.8,"No ",234,164,8.00,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.2,"No ",234,107,3.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.38,"No ",170,170,4.00,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1,"No ",170,230,13.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.7,"No ",161,142,9.50,2.65
01/01/0001 00:00:00,01/01/0001 00:00:00,1,9.3,"No ",161,127,30.00,1.69
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.1,"No ",161,170,8.00,3.54
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.83,"No ",161,239,10.00,2.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.7,"No ",48,79,17.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.85,"No ",48,42,21.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.09,"No ",162,263,9.00,2.56
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.45,"No ",162,48,8.50,4.92
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.76,"No ",239,75,10.50,2.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.51,"No ",239,263,7.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.46,"No ",125,79,9.00,3.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.51,"No ",125,198,26.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4,"No ",249,141,15.50,3.85
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.2,"No ",249,236,19.00,4.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.12,"No ",246,144,13.00,20.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",246,100,10.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.18,"No ",75,263,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.3,"No ",75,24,10.50,2.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.04,"No ",48,116,17.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.86,"No ",48,158,12.50,4.08
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.4,"No ",263,236,4.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.85,"No ",263,137,13.00,3.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.72,"No ",161,87,17.50,1.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.95,"No ",161,234,10.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.19,"No ",237,263,7.50,2.26
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.6,"No ",237,79,19.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.43,"No ",249,107,8.00,2.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.87,"No ",249,68,5.00,2.64
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.7,"No ",79,79,5.00,1.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.35,"No ",79,233,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.8,"No ",79,48,21.00,5.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.09,"No ",79,48,19.50,4.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.47,"No ",263,173,26.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",263,238,8.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.16,"No ",142,236,10.50,2.14
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.2,"No ",142,158,14.00,2.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.7,"No ",41,136,22.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.44,"No ",41,151,8.50,2.45
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.01,"No ",263,238,9.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.3,"No ",263,237,7.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.72,"No ",234,161,8.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.24,"No ",234,145,18.00,4.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.2,"No ",48,137,17.50,3.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.87,"No ",48,143,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.41,"No ",164,79,7.50,2.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.25,"No ",164,140,10.50,2.86
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.7,"No ",161,236,8.00,0.88
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.3,"No ",161,48,8.00,2.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,8.68,"No ",231,198,30.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.57,"No ",231,158,8.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.99,"No ",79,4,6.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",79,90,7.00,2.15
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.4,"No ",107,236,16.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.74,"No ",107,224,7.00,2.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.73,"No ",107,234,5.50,1.67
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.67,"No ",107,48,15.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.46,"No ",107,249,8.50,2.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.52,"No ",162,162,4.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.54,"No ",162,49,26.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.19,"No ",170,79,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.58,"No ",170,249,19.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.5,"No ",107,114,8.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1,"No ",107,186,8.00,1.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",142,163,6.50,2.58
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.12,"No ",142,43,11.50,3.06
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.5,"No ",238,41,12.00,3.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,10.3,"No ",238,33,33.00,6.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.81,"No ",48,50,6.50,5.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.6,"No ",48,41,14.50,3.65
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.01,"No ",79,148,6.50,2.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.6,Yes,79,79,5.00,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.4,"No ",79,80,21.00,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.18,"No ",142,229,12.00,1.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.98,"No ",142,50,12.50,3.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.76,"No ",170,234,13.50,1.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.88,"No ",170,144,13.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.75,"No ",107,79,4.50,1.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.7,"No ",107,144,9.00,2.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.26,"No ",107,231,9.50,1.70
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",107,249,7.50,2.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",162,229,6.50,2.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.06,"No ",162,48,12.50,3.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.11,"No ",48,68,3.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.7,"No ",48,249,12.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.16,"No ",158,79,12.50,3.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.9,"No ",158,48,13.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.4,Yes,164,114,8.00,2.35
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.9,"No ",164,233,6.00,1.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.98,"No ",148,7,24.00,2.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.7,"No ",148,232,6.50,1.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,9.41,"No ",239,196,31.00,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.6,"No ",239,42,14.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.19,"No ",263,75,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,7.7,"No ",263,136,28.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.6,"No ",170,157,18.50,5.65
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.17,"No ",170,68,10.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.77,"No ",238,239,5.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,5.7,"No ",238,113,26.00,5.95
01/01/0001 00:00:00,01/01/0001 00:00:00,5,1.31,"No ",161,234,7.00,10.00
01/01/0001 00:00:00,01/01/0001 00:00:00,5,4.24,"No ",161,24,17.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.84,"No ",43,226,13.50,3.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.86,"No ",43,50,9.00,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.58,"No ",249,140,19.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.39,"No ",249,249,4.00,0.78
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2,"No ",249,164,10.50,2.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.55,"No ",249,233,13.50,2.60
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.77,"No ",158,211,12.50,3.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.11,"No ",158,114,8.00,2.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.93,"No ",164,246,11.00,2.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.3,"No ",164,113,7.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.94,"No ",170,186,7.00,1.62
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.8,"No ",170,164,5.50,1.86
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.51,"No ",140,238,11.00,2.96
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.73,"No ",140,263,4.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.6,"No ",234,107,5.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,3.7,"No ",234,143,21.50,7.59
01/01/0001 00:00:00,01/01/0001 00:00:00,2,3.06,"No ",237,166,12.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.47,"No ",237,237,4.50,2.08
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.49,"No ",79,68,14.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",79,87,10.50,2.85
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.23,"No ",107,125,11.50,4.59
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.93,"No ",107,148,6.00,1.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.65,"No ",137,7,23.50,6.68
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.74,"No ",137,33,18.00,4.36
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.56,"No ",238,140,11.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.5,"No ",238,236,8.00,2.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.92,"No ",79,114,6.00,1.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.71,"No ",79,164,10.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.03,"No ",48,162,13.50,3.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.82,"No ",48,236,28.50,6.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.02,"No ",231,125,6.00,1.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.8,"No ",231,100,22.00,5.15
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.84,"No ",141,236,5.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.19,"No ",141,263,5.50,2.32
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.6,"No ",170,74,15.50,3.85
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.4,"No ",170,79,8.00,2.36
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.94,"No ",137,262,18.00,4.36
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.5,"No ",137,229,7.00,2.15
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4,"No ",137,87,16.50,4.05
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.12,"No ",137,261,16.50,4.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.85,"No ",239,263,9.50,1.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.34,"No ",239,238,7.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.6,"No ",231,79,9.50,2.65
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.39,"No ",231,107,10.50,1.43
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.28,"No ",161,74,18.50,6.69
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",161,50,7.50,2.25
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.6,"No ",107,162,8.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.37,"No ",107,137,3.50,0.73
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.1,"No ",48,42,17.50,3.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.72,"No ",48,48,7.50,2.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.75,"No ",141,236,8.00,1.18
01/01/0001 00:00:00,01/01/0001 00:00:00,1,8.28,"No ",141,127,25.00,4.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.42,"No ",141,141,3.50,1.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.69,"No ",48,236,12.50,3.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.63,"No ",48,161,13.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,9,"No ",148,74,29.00,6.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,8.55,"No ",148,41,28.50,6.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.07,"No ",79,170,10.00,2.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,5.38,"No ",79,74,23.00,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",142,239,5.50,2.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.21,"No ",142,75,15.50,3.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.9,"No ",239,50,8.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.73,"No ",239,79,21.00,4.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.3,"No ",79,249,7.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.1,"No ",79,246,11.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.65,"No ",79,49,21.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.4,"No ",79,107,3.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.13,"No ",79,234,8.00,2.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.8,"No ",239,151,5.00,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",239,239,5.00,1.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.32,"No ",142,186,17.00,4.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.2,"No ",142,237,7.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.33,"No ",107,229,11.00,2.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1,"No ",107,113,6.50,1.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.7,"No ",246,239,12.00,3.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.25,"No ",246,79,19.00,4.56
01/01/0001 00:00:00,01/01/0001 00:00:00,2,3.49,"No ",43,48,38.00,8.36
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.6,"No ",43,68,12.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.49,"No ",158,211,8.00,2.95
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.49,"No ",158,211,8.00,2.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.68,"No ",48,144,16.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.49,"No ",48,263,18.00,4.36
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.4,"No ",249,144,8.50,2.70
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.52,"No ",249,145,17.50,5.48
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.52,"No ",164,170,4.50,1.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.05,"No ",164,237,11.50,3.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.83,"No ",237,68,13.50,3.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.68,"No ",237,263,7.50,3.39
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.87,"No ",140,237,5.50,1.86
01/01/0001 00:00:00,01/01/0001 00:00:00,2,8.1,"No ",140,243,25.00,5.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.41,"No ",48,170,13.00,3.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.54,"No ",48,186,11.00,2.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",164,233,6.00,2.45
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.43,"No ",164,164,4.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.51,"No ",246,87,14.50,3.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.93,"No ",246,113,8.50,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.01,"No ",79,137,6.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.62,"No ",79,113,5.50,1.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.78,"No ",137,164,5.50,1.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.75,"No ",137,145,14.50,3.66
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.64,"No ",229,74,13.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.36,"No ",229,140,7.00,2.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.23,"No ",229,7,15.00,3.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.19,"No ",141,137,13.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.53,"No ",141,74,8.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.86,"No ",263,186,18.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.1,"No ",263,237,6.00,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.33,"No ",236,239,6.50,3.09
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.26,"No ",236,140,9.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.33,"No ",246,113,15.50,3.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,10.6,"No ",246,14,34.00,25.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.12,"No ",229,4,14.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,0.01,"No ",229,244,2.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.39,"No ",137,137,3.50,1.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.8,"No ",137,263,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,2,4.39,"No ",263,224,16.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,2.75,"No ",263,48,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.9,"No ",79,148,8.00,2.35
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.21,"No ",79,143,17.00,2.08
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.87,"No ",231,237,26.50,6.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.87,"No ",231,88,5.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,7.67,"No ",163,255,31.00,6.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.36,"No ",163,170,9.00,2.56
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.51,"No ",107,186,9.00,1.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.69,"No ",107,161,11.50,3.82
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.6,"No ",239,236,9.50,3.32
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.8,"No ",239,239,4.50,1.65
01/01/0001 00:00:00,01/01/0001 00:00:00,5,3.08,"No ",239,74,12.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,5,6.04,"No ",239,129,22.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.94,"No ",107,229,8.00,2.95
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.34,"No ",107,239,17.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.58,"No ",142,263,10.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.52,"No ",142,158,21.50,5.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.13,"No ",170,79,7.00,2.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.16,"No ",170,129,19.00,4.50
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.89,"No ",238,116,12.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.4,"No ",238,237,6.50,2.06
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.89,"No ",263,262,5.00,1.76
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.43,"No ",263,238,12.50,3.26
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.8,"No ",148,79,17.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.58,"No ",148,162,12.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.47,"No ",246,48,9.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.89,"No ",246,48,12.00,3.16
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.01,"No ",148,189,16.00,3.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.38,"No ",148,170,11.50,3.06
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.5,Yes,113,209,7.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,2,1.92,"No ",113,233,10.50,2.86
01/01/0001 00:00:00,01/01/0001 00:00:00,1,3.01,"No ",4,229,13.50,3.46
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.63,"No ",4,107,7.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1,"No ",148,79,7.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,10.09,"No ",148,116,31.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.88,"No ",170,186,6.00,1.96
01/01/0001 00:00:00,01/01/0001 00:00:00,1,6.33,"No ",170,80,24.50,8.49
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.3,"No ",144,233,10.00,2.75
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.2,"No ",144,141,19.50,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,9.33,"No ",239,49,33.00,7.36
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.6,"No ",239,41,7.50,2.25
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.3,"No ",107,90,7.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.6,"No ",107,137,4.00,1.56
01/01/0001 00:00:00,01/01/0001 00:00:00,1,0.4,"No ",170,137,4.00,1.55
01/01/0001 00:00:00,01/01/0001 00:00:00,1,2.24,"No ",170,263,9.00,2.20
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.34,"No ",231,144,9.00,2.56
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.82,"No ",231,79,10.00,2.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,4.13,"No ",249,50,18.00,0.00
01/01/0001 00:00:00,01/01/0001 00:00:00,1,1.69,"No ",249,186,7.00,0.00
